,geoname,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
834,"Block Group 2, Census Tract 9, Mecklenburg County, North Carolina",35.235271999999995,-80.816354,BoCo Coffee Roasters,35.23913269261561,-80.81608930946696,Coffee Shop
835,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",35.2323986,-80.7341292,Teddy's Pizza,35.235630590948304,-80.73471650338617,Pizza Place
836,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",35.2323986,-80.7341292,Compare Foods,35.23587283933045,-80.73725624374393,Grocery Store
837,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",35.2323986,-80.7341292,Lee Nails,35.235730126090274,-80.73575594070444,Cosmetics Shop
838,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",35.2323986,-80.7341292,Parkway House,35.235986828558666,-80.73533589801538,Breakfast Spot
839,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",35.2323986,-80.7341292,MOLLY MAID of Central Charlotte and Cabarrus County,35.232019195239715,-80.7304573059082,Home Service
840,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",35.2323986,-80.7341292,Mayflower Seafood Restaurant,35.235076,-80.735873,Seafood Restaurant
841,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",35.2323986,-80.7341292,DTLR,35.235394659269446,-80.73580628132413,Shoe Store
842,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",35.2323986,-80.7341292,American Deli,35.235827,-80.735907,New American Restaurant
843,"Block Group 1, Census Tract 15.10, Mecklenburg County, North Carolina",35.260792200000004,-80.74219190000001,Teddy's Pizza,35.261289,-80.74503,Pizza Place
844,"Block Group 1, Census Tract 54.01, Mecklenburg County, North Carolina",35.2904402,-80.84104350000001,Sunflower Family Restaurant,35.293254150998955,-80.83798488891763,American Restaurant
845,"Block Group 1, Census Tract 54.01, Mecklenburg County, North Carolina",35.2904402,-80.84104350000001,Subway,35.28922855028137,-80.84546100943301,Sandwich Place
846,"Block Group 1, Census Tract 47, Mecklenburg County, North Carolina",35.2446927,-80.85792359999999,Family Dollar,35.240806830266344,-80.85827866032214,Discount Store
847,"Block Group 1, Census Tract 47, Mecklenburg County, North Carolina",35.2446927,-80.85792359999999,Church's Chicken,35.24154422304016,-80.85886579191406,Fried Chicken Joint
848,"Block Group 1, Census Tract 47, Mecklenburg County, North Carolina",35.2446927,-80.85792359999999,KokoMo's Coffeehouse,35.24350212898175,-80.85686829726865,Café
849,"Block Group 1, Census Tract 62.09, Mecklenburg County, North Carolina",35.4587443,-80.88058609999999,Robbins Park Disc Golf Course,35.459710915953245,-80.88429309375304,Park
850,"Block Group 1, Census Tract 62.09, Mecklenburg County, North Carolina",35.4587443,-80.88058609999999,bexley harborside gym,35.45878601074219,-80.87647247314453,Gym
851,"Block Group 1, Census Tract 62.09, Mecklenburg County, North Carolina",35.4587443,-80.88058609999999,Westmoreland Athletic Park,35.460151059994615,-80.88433686344872,Baseball Field
852,"Block Group 2, Census Tract 59.11, Mecklenburg County, North Carolina",35.0788396,-80.9986219,Omni Hotel Room 912,35.07577469202433,-80.99469105410921,Hotel
853,"Block Group 3, Census Tract 38.06, Mecklenburg County, North Carolina",35.162260100000005,-80.90456590000001,Renaissance Park,35.16206948274433,-80.90818686636428,Park
854,"Block Group 2, Census Tract 64.06, Mecklenburg County, North Carolina",35.46958789999999,-80.86568100000001,Expert Home Services,35.4711234500882,-80.8674818728894,Home Service
855,"Block Group 2, Census Tract 64.06, Mecklenburg County, North Carolina",35.46958789999999,-80.86568100000001,Dogwood Carpet and Floor Care,35.47298994,-80.86871348,Home Service
856,"Block Group 2, Census Tract 58.26, Mecklenburg County, North Carolina",35.0740535,-80.8681153,Abra Auto Body Repair of America,35.07623600000001,-80.87271968220898,Automotive Shop
857,"Block Group 1, Census Tract 21, Mecklenburg County, North Carolina",35.1903317,-80.7897279,FedEx Ship Center,35.1931114,-80.7933536,Shipping Store
858,"Block Group 1, Census Tract 21, Mecklenburg County, North Carolina",35.1903317,-80.7897279,DPS Construction,35.1932789,-80.786318,Construction & Landscaping
859,"Block Group 1, Census Tract 21, Mecklenburg County, North Carolina",35.1903317,-80.7897279,Beal Street Brewhouse,35.190704565639784,-80.7949925251346,Lounge
860,"Block Group 1, Census Tract 21, Mecklenburg County, North Carolina",35.1903317,-80.7897279,The Villa,35.185835761967695,-80.7897621150597,Zoo
861,"Block Group 2, Census Tract 55.17, Mecklenburg County, North Carolina",35.376703799999994,-80.7676689,Hawthornes Pizza,35.376384600966894,-80.76707092159783,Pizza Place
862,"Block Group 2, Census Tract 55.17, Mecklenburg County, North Carolina",35.376703799999994,-80.7676689,Eastfield Bar & Gril,35.37643022749004,-80.76709256507228,American Restaurant
863,"Block Group 2, Census Tract 55.17, Mecklenburg County, North Carolina",35.376703799999994,-80.7676689,Body Central,35.377745,-80.772528,Clothing Store
864,"Block Group 2, Census Tract 55.17, Mecklenburg County, North Carolina",35.376703799999994,-80.7676689,Zapatas,35.37319995737407,-80.76494442194041,Mexican Restaurant
865,"Block Group 2, Census Tract 59.07, Mecklenburg County, North Carolina",35.1515934,-80.997134,der hinterhof,35.149041137660795,-80.99894212930928,Dog Run
866,"Block Group 2, Census Tract 59.07, Mecklenburg County, North Carolina",35.1515934,-80.997134,Die In A Fire Studios,35.152341573251206,-81.00096033880375,Rock Club
867,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,Hera By Him,35.18764506289594,-80.7575454260398,Cosmetics Shop
868,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,Fu Lin,35.18692705399196,-80.75841773148191,Asian Restaurant
869,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,Circle K,35.18325776818123,-80.75317461355574,Gas Station
870,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,Pizza Hut,35.184745,-80.758368,Pizza Place
871,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,Family Dollar,35.18464487791443,-80.75829942596393,Discount Store
872,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,BB Dance Productions,35.18735461150009,-80.75734754500073,Dance Studio
873,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,Skandalos Nightclub,35.18748606487192,-80.75770188491306,Comedy Club
874,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,fiesta jalisco,35.187364693414786,-80.75775094670246,Mexican Restaurant
875,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,American Army Navy,35.185761373641654,-80.75886431991712,Sporting Goods Shop
876,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,Miller Piano Company,35.18671417236328,-80.75972747802734,Music Store
877,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,Compare Foods,35.18394496548518,-80.75757428745649,Grocery Store
878,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,Pet Supermarket,35.184363799616165,-80.75832571011328,Pet Store
879,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",35.187388500000004,-80.75521540000001,Independence Shopping Center,35.18368251508281,-80.75697901963824,Shop & Service
880,"Block Group 1, Census Tract 59.10, Mecklenburg County, North Carolina",35.109154700000005,-81.000603,Chick-Fil-A,35.111030311801144,-81.00049096897519,Fast Food Restaurant
881,"Block Group 1, Census Tract 59.10, Mecklenburg County, North Carolina",35.109154700000005,-81.000603,Mosquito Joe of South Charlotte,35.10799,-81.00313,Shop & Service
882,"Block Group 1, Census Tract 59.10, Mecklenburg County, North Carolina",35.109154700000005,-81.000603,Armstrong Construction of Charlotte NC,35.11127,-80.99859,Construction & Landscaping
883,"Block Group 1, Census Tract 59.10, Mecklenburg County, North Carolina",35.109154700000005,-81.000603,"Loud Mouth Red Head Voicing & Media, LLC",35.111705,-80.997574,Business Service
884,"Block Group 1, Census Tract 59.10, Mecklenburg County, North Carolina",35.109154700000005,-81.000603,24 Hour Rapid Locksmith,35.106471,-80.997696,Locksmith
885,"Block Group 1, Census Tract 55.08, Mecklenburg County, North Carolina",35.3561915,-80.826062,Alexandriana Park,35.35860374055209,-80.82248621808294,Park
886,"Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina",35.2569098,-80.76394520000001,E3 Cabinets & Design,35.25942,-80.7651,Home Service
887,"Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina",35.2569098,-80.76394520000001,Unk's,35.25602,-80.760135,Southern / Soul Food Restaurant
888,"Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina",35.2569098,-80.76394520000001,Briarwood Park,35.25404910888132,-80.76698434764205,Park
889,"Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina",35.2569098,-80.76394520000001,Simon Roofing,35.260086,-80.761192,Construction & Landscaping
890,"Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina",35.2569098,-80.76394520000001,Carolina Water Products,35.2594382,-80.7593988,Home Service
891,"Block Group 2, Census Tract 62.10, Mecklenburg County, North Carolina",35.4123933,-80.9013205,Gilead East,35.41027969111875,-80.90395361522376,Other Great Outdoors
892,"Block Group 2, Census Tract 62.10, Mecklenburg County, North Carolina",35.4123933,-80.9013205,Deacon Taproom,35.415559,-80.901941,Pub
893,"Block Group 2, Census Tract 55.18, Mecklenburg County, North Carolina",35.363495,-80.7732696,ADT Security Services,35.365413299413696,-80.7759690284729,Home Service
894,"Block Group 1, Census Tract 58.32, Mecklenburg County, North Carolina",35.1012792,-80.76529709999998,"The Craggs, Estes Park",35.097905994155376,-80.76649698695623,American Restaurant
895,"Block Group 1, Census Tract 58.32, Mecklenburg County, North Carolina",35.1012792,-80.76529709999998,Tick Tock Diner,35.098261,-80.769056,Diner
896,"Block Group 2, Census Tract 62.14, Mecklenburg County, North Carolina",35.401328,-80.88153299999999,Torrence Creek Greenway,35.40335987713855,-80.88318547651363,Trail
897,"Block Group 2, Census Tract 62.14, Mecklenburg County, North Carolina",35.401328,-80.88153299999999,Brad's Photo Lounge,35.4044395669513,-80.88242364305377,Scenic Lookout
898,"Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina",35.2401697,-80.7402137,Panda's Den,35.23747366548739,-80.73731977850721,Chinese Restaurant
899,"Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina",35.2401697,-80.7402137,Redbox,35.23650831580134,-80.73870487077215,Video Store
900,"Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina",35.2401697,-80.7402137,Walgreens,35.2364572,-80.7385809,Pharmacy
901,"Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina",35.2401697,-80.7402137,KT Express Mart,35.23705770801383,-80.74213378708055,Convenience Store
902,"Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina",35.2401697,-80.7402137,Dry Clean Delivery Inc,35.244,-80.7387,Dry Cleaner
903,"Block Group 3, Census Tract 61.04, Mecklenburg County, North Carolina",35.297219899999995,-80.9092728,poooool,35.29959941767817,-80.90945617459789,Pool
904,"Block Group 3, Census Tract 61.04, Mecklenburg County, North Carolina",35.297219899999995,-80.9092728,Cakes by Sonia,35.299729,-80.906607,Bakery
905,"Block Group 3, Census Tract 61.04, Mecklenburg County, North Carolina",35.297219899999995,-80.9092728,Hart Theatre,35.29750302098367,-80.91407952628819,Movie Theater
906,"Block Group 2, Census Tract 31.06, Mecklenburg County, North Carolina",35.1437511,-80.8647428,Park South Station Pool and Fitness Club,35.145353980551675,-80.8643102645874,Club House
907,"Block Group 2, Census Tract 31.06, Mecklenburg County, North Carolina",35.1437511,-80.8647428,Big Daddy's Pork Palace,35.145018,-80.866974,Gastropub
908,"Block Group 2, Census Tract 19.17, Mecklenburg County, North Carolina",35.206557000000004,-80.67940250000001,Midnight Rodeo,35.21017412146915,-80.67922108894359,Nightclub
909,"Block Group 2, Census Tract 19.17, Mecklenburg County, North Carolina",35.206557000000004,-80.67940250000001,GTM Mechanical Inc,35.203129372563694,-80.68226337432861,Furniture / Home Store
910,"Block Group 1, Census Tract 7, Mecklenburg County, North Carolina",35.238594,-80.81902690000001,Cordelia Park & Pool,35.237137318419734,-80.81701399977513,Park
911,"Block Group 1, Census Tract 7, Mecklenburg County, North Carolina",35.238594,-80.81902690000001,Abari Game Bar,35.23609256486384,-80.82005576739036,Arcade
912,"Block Group 1, Census Tract 7, Mecklenburg County, North Carolina",35.238594,-80.81902690000001,NoDa Brewing Company,35.24041402875283,-80.81473818336868,Brewery
913,"Block Group 1, Census Tract 7, Mecklenburg County, North Carolina",35.238594,-80.81902690000001,The Fitness Factory,35.23929777299957,-80.81476759229238,Gym
914,"Block Group 1, Census Tract 7, Mecklenburg County, North Carolina",35.238594,-80.81902690000001,Club K-9,35.23794123246907,-80.81755305235224,Dog Run
915,"Block Group 1, Census Tract 7, Mecklenburg County, North Carolina",35.238594,-80.81902690000001,BoCo Coffee Roasters,35.23913269261561,-80.81608930946696,Coffee Shop
916,"Block Group 1, Census Tract 7, Mecklenburg County, North Carolina",35.238594,-80.81902690000001,LYNX 25th Street Station,35.241417,-80.817245,Light Rail Station
917,"Block Group 1, Census Tract 7, Mecklenburg County, North Carolina",35.238594,-80.81902690000001,LYNX Parkwood Station,35.236979,-80.823487,Light Rail Station
918,"Block Group 1, Census Tract 7, Mecklenburg County, North Carolina",35.238594,-80.81902690000001,Weird Excavator Looking Structure,35.23492093287213,-80.82099531173411,Sculpture Garden
919,"Block Group 2, Census Tract 28, Mecklenburg County, North Carolina",35.188011200000005,-80.82716429999999,Providence Road Sundries,35.186562502645494,-80.82199610034255,Pub
920,"Block Group 2, Census Tract 55.08, Mecklenburg County, North Carolina",35.3474695,-80.811897,Mad Moose Brewing Company,35.349104,-80.81455,Brewery
921,"Block Group 2, Census Tract 55.08, Mecklenburg County, North Carolina",35.3474695,-80.811897,Chuck Norris Headquarters (Charlotte Branch),35.344455260580474,-80.81353148493795,Speakeasy
922,"Block Group 1, Census Tract 15.08, Mecklenburg County, North Carolina",35.249827,-80.7271767,"3 Early Birds, LLC",35.2480812,-80.722806,Automotive Shop
923,"Block Group 1, Census Tract 56.11, Mecklenburg County, North Carolina",35.3292335,-80.698909,Diamond Dj Service,35.327595,-80.701915,Concert Hall
924,"Block Group 1, Census Tract 56.11, Mecklenburg County, North Carolina",35.3292335,-80.698909,Affordable Home Improvement,35.32598012806091,-80.69949388504028,Construction & Landscaping
925,"Block Group 1, Census Tract 56.11, Mecklenburg County, North Carolina",35.3292335,-80.698909,The Playground,35.32825859646602,-80.69470065038388,Playground
926,"Block Group 1, Census Tract 56.11, Mecklenburg County, North Carolina",35.3292335,-80.698909,Above & Beyond Movers,35.329708988033694,-80.7039999961853,Moving Target
927,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,Passage To India,35.305568,-80.723578,Indian Restaurant
928,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,ABC Store,35.30758702722114,-80.7206472656032,Liquor Store
929,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,Toppers Pizza,35.305833,-80.723367,Pizza Place
930,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,Domino's Pizza,35.30724131649068,-80.72076916694641,Pizza Place
931,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,Redbox,35.30592,-80.724299,Video Store
932,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,Circle K,35.30592,-80.724299,Gas Station
933,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,7-Eleven,35.306617651866,-80.7221147900282,Convenience Store
934,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,Hanaya Garden Japanese Grill,35.306983831777025,-80.72130864592862,Japanese Restaurant
935,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,Arby's,35.3061214901531,-80.7227717042133,Fast Food Restaurant
936,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,Charlotte Vapes,35.305704725199824,-80.72369813919067,Smoke Shop
937,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,Coffee Cone Cafe,35.306713,-80.721454,Coffee Shop
938,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,Uwalk  pool,35.30405769429255,-80.72529797619356,Pool
939,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,Uwalk Gym,35.30423865137573,-80.7253654335872,Gym / Fitness Center
940,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,One Stop Smoke Shop,35.30755074519302,-80.72076529345614,Smoke Shop
941,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",35.303116499999994,-80.7206765,NC BAIL BONDSMAN FINDER,35.300086975097656,-80.7247085571289,Business Service
942,"Block Group 3, Census Tract 60.06, Mecklenburg County, North Carolina",35.2493211,-80.9518471,"Rust Mechanical, LLC",35.24962,-80.94977,Home Service
943,"Block Group 3, Census Tract 60.06, Mecklenburg County, North Carolina",35.2493211,-80.9518471,Planet XD Cleaning Service,35.25201,-80.95332,Electronics Store
944,"Block Group 1, Census Tract 59.11, Mecklenburg County, North Carolina",35.0735011,-81.036925,Palisades Country Club,35.06988760697302,-81.03639232163006,Golf Course
945,"Block Group 1, Census Tract 59.11, Mecklenburg County, North Carolina",35.0735011,-81.036925,Palisades Country Club Pool,35.07278726367987,-81.04013442993164,Pool
946,"Block Group 1, Census Tract 59.11, Mecklenburg County, North Carolina",35.0735011,-81.036925,Palisades Country Club Gym,35.073033874927866,-81.04029183113957,Gym
947,"Block Group 1, Census Tract 59.11, Mecklenburg County, North Carolina",35.0735011,-81.036925,Palisades Country Club Playground,35.07271701786369,-81.04082107543945,Playground
948,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,QuikTrip,35.21031325036684,-80.75625928087362,Convenience Store
949,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,Planet Fitness,35.20713582548167,-80.75447738145633,Gym / Fitness Center
950,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,Milly and Lalo,35.204003,-80.759664,Peruvian Restaurant
951,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,7-Eleven,35.2096537089705,-80.7579204440116,Convenience Store
952,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,Compare foods,35.207477953933676,-80.75745415189388,Grocery Store
953,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,Domino's Pizza,35.20428568887381,-80.76041717828957,Pizza Place
954,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,Taco Bell,35.208857673451995,-80.7570464506986,Fast Food Restaurant
955,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,Captain D's,35.20908172731449,-80.7577246427536,Seafood Restaurant
956,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,Blast Fitness,35.20717071551853,-80.75434504796581,Gym
957,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,Lucky Oriental,35.204206641772764,-80.75917066586084,Grocery Store
958,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,Momotaro,35.207914,-80.753671,Food
959,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,Charley's Grilled Subs,35.20702043390379,-80.75300684757141,Sandwich Place
960,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",35.207778999999995,-80.7582737,Golden Bakery,35.20370840280791,-80.7604261006145,Bakery
961,"Block Group 3, Census Tract 57.17, Mecklenburg County, North Carolina",35.155311,-80.70708640000001,Best Buy,35.15958773701347,-80.70685258611611,Electronics Store
962,"Block Group 1, Census Tract 13, Mecklenburg County, North Carolina",35.240376,-80.78226049999999,The Steak 'N Hoagie Shop,35.24410636773585,-80.78019918585561,Greek Restaurant
963,"Block Group 1, Census Tract 13, Mecklenburg County, North Carolina",35.240376,-80.78226049999999,7-Eleven,35.2429748,-80.7804709,Convenience Store
964,"Block Group 1, Census Tract 13, Mecklenburg County, North Carolina",35.240376,-80.78226049999999,Family Dollar,35.24420454091702,-80.78419450562326,Discount Store
965,"Block Group 1, Census Tract 13, Mecklenburg County, North Carolina",35.240376,-80.78226049999999,The Steak And Hoagies,35.244198030023306,-80.78031585061237,Greek Restaurant
966,"Block Group 2, Census Tract 55.24, Mecklenburg County, North Carolina",35.3114081,-80.7846415,Dumpster,35.31367079727399,-80.78346754779078,Park
967,"Block Group 2, Census Tract 55.24, Mecklenburg County, North Carolina",35.3114081,-80.7846415,Charlotte Metro Credit Union (atm),35.31067774694347,-80.78078627586365,ATM
968,"Block Group 2, Census Tract 55.24, Mecklenburg County, North Carolina",35.3114081,-80.7846415,HOG-N-DOG,35.31024932861328,-80.78936004638672,BBQ Joint
969,"Block Group 1, Census Tract 62.12, Mecklenburg County, North Carolina",35.4141842,-80.86812859999999,Starbucks Coffee,35.41113,-80.865618,Coffee Shop
970,"Block Group 1, Census Tract 62.12, Mecklenburg County, North Carolina",35.4141842,-80.86812859999999,The Shafer Dome,35.41291088068406,-80.86882215625656,Bar
971,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Re Salon and Med Spa,35.21690424171415,-80.85177869069446,Salon / Barbershop
972,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Nikko Japanese Restaurant & Sushi Bar,35.21661573750714,-80.85223661853146,Japanese Restaurant
973,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Lincoln’s Haberdashery,35.216194288680974,-80.8525743719305,Gourmet Shop
974,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Rai Lay,35.214148965571006,-80.85516547748357,Thai Restaurant
975,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Dowd YMCA,35.21777797102174,-80.84881909412323,Gym
976,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Futo Buta,35.2154468715687,-80.85540911908598,Noodle House
977,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Einstein Bros Bagels,35.2141623,-80.8545495,Bagel Shop
978,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,The Bar At 316,35.21383544734654,-80.85429994516373,Gay Bar
979,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,The Brass Tap - South End,35.21659579145663,-80.85657200140864,Beer Garden
980,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Midnight Diner,35.21949061023241,-80.85231789503456,Diner
981,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Slate Billiards,35.21628721450014,-80.85478391875051,Pool Hall
982,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,All American Pub,35.216641681296025,-80.85442333698306,Sports Bar
983,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Crispy Crepe,35.214736345324525,-80.8546689573432,French Restaurant
984,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Tavern on the Tracks,35.217056923122904,-80.85471916266783,Sports Bar
985,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Nova's Bakery,35.21405522955181,-80.85468485966429,Bakery
986,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Charlotte Trolley Powerhouse Museum,35.215667426111196,-80.85585652132606,Museum
987,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Hot Taco,35.216750985621395,-80.85429385431833,Taco Place
988,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,The Beer Growler,35.21548103989362,-80.85323120353534,Bar
989,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,The Boulevard At South End,35.216260119002506,-80.85628170544456,Gift Shop
990,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Helles & Dunkel,35.21575584150393,-80.85334369015271,Bar
991,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Bei Jing Chinese Cuisine,35.2134224254028,-80.85560655645514,Chinese Restaurant
992,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Stache House Bar & Lounge,35.214015987399875,-80.85529784986508,Bar
993,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,The Gin Mill,35.21708699206818,-80.85500236584953,Bar
994,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,On The Roxx,35.213927933867275,-80.855324123091,Cocktail Bar
995,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Morehead Street Tavern,35.219220025766916,-80.84962941952567,Pub
996,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,H&R Block,35.21448933123405,-80.85405881517386,Financial or Legal Service
997,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Redbox,35.21397,-80.85526,Video Store
998,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,The Packhouse,35.216891536701546,-80.84795895730386,Southern / Soul Food Restaurant
999,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Sub Station II,35.21346312727225,-80.8555350302225,Sandwich Place
1000,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,CVS pharmacy,35.213866353510475,-80.85509801647008,Pharmacy
1001,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,Oak Room,35.216516768753394,-80.85456820709075,Bar
1002,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,The Union,35.215674,-80.85333,Bar
1003,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,LYNX Carson Station,35.2188408188922,-80.85082271101518,Light Rail Station
1004,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,The Tavern,35.219293527304615,-80.84957217905263,Bar
1005,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",35.2154182,-80.8517089,LYNX Bland Street Station,35.21573562983903,-80.85522599421321,Light Rail Station
